order_item_id,order_id,product_id,quantity,list_price_inr,gross_list_value_inr,discount_amount_inr,item_revenue_inr,unit_cogs_inr,cogs_inr,packaging_cost_inr
OI-00984,ORD-00455,P007,1,2199,2199,428.8,1770.2,1662.44,1662.44,42
OI-00985,ORD-00455,P049,1,649,649,51.92,597.08,337.48,337.48,16
OI-00986,ORD-00456,P009,1,3499,3499,664.81,2834.19,2519.28,2519.28,42
OI-00987,ORD-00456,P015,1,1399,1399,159.49,1239.51,705.1,705.1,24
OI-00988,ORD-00456,P026,1,549,549,87.84,461.16,332.01,332.01,31
OI-00989,ORD-00457,P035,1,1299,1299,168.87,1130.13,804.73,804.73,31
OI-00990,ORD-00457,P058,1,649,649,9.74,639.26,345.92,345.92,16
OI-00991,ORD-00458,P047,1,349,349,22.34,326.66,157.57,157.57,19
OI-00992,ORD-00458,P008,1,3499,3499,822.26,2676.74,2708.23,2708.23,42
OI-00993,ORD-00459,P021,1,999,999,133.87,865.13,479.52,479.52,24
OI-00994,ORD-00459,P052,1,199,199,12.94,186.06,111.24,111.24,16
OI-00995,ORD-00460,P028,1,1299,1299,142.89,1156.11,823.89,823.89,31
OI-00996,ORD-00460,P031,1,2299,2299,321.86,1977.14,1424.23,1424.23,31
OI-00997,ORD-00461,P010,2,2199,4398,813.63,3584.37,1622.86,3245.72,84
OI-00998,ORD-00461,P010,1,2199,2199,428.8,1770.2,1622.86,1622.86,42
OI-00999,ORD-00462,P038,1,599,599,47.32,551.68,264.01,264.01,19
OI-01000,ORD-00462,P034,2,849,1698,220.74,1477.26,513.43,1026.86,62
OI-01001,ORD-00462,P036,1,1299,1299,155.88,1143.12,823.89,823.89,31
OI-01002,ORD-00463,P020,1,1899,1899,197.5,1701.5,979.88,979.88,24
OI-01003,ORD-00463,P035,2,1299,2598,415.68,2182.32,804.73,1609.46,62
OI-01004,ORD-00464,P060,1,649,649,58.41,590.59,362.79,362.79,16
OI-01005,ORD-00464,P002,1,2199,2199,494.77,1704.23,1838.36,1838.36,42
OI-01006,ORD-00465,P022,1,699,699,86.68,612.32,343.91,343.91,24
OI-01007,ORD-00465,P029,1,849,849,118.86,730.14,500.91,500.91,31
OI-01008,ORD-00466,P026,1,549,549,71.37,477.63,332.01,332.01,31
OI-01009,ORD-00466,P035,1,1299,1299,155.88,1143.12,804.73,804.73,31
OI-01010,ORD-00467,P008,1,3499,3499,787.27,2711.73,2708.23,2708.23,42
OI-01011,ORD-00467,P006,1,3499,3499,717.29,2781.71,2582.26,2582.26,42
OI-01012,ORD-00468,P039,1,1199,1199,82.73,1116.27,541.35,541.35,19
OI-01013,ORD-00468,P001,1,3499,3499,594.83,2904.17,2904.17,2904.17,42
OI-01014,ORD-00468,P002,1,2199,2199,373.83,1825.17,1838.36,1838.36,42
OI-01015,ORD-00469,P022,1,699,699,72.7,626.3,343.91,343.91,24
OI-01016,ORD-00469,P027,1,849,849,135.84,713.16,525.96,525.96,31
OI-01017,ORD-00470,P055,1,449,449,17.96,431.04,245.15,245.15,16
OI-01018,ORD-00470,P001,1,3499,3499,682.3,2816.7,2904.17,2904.17,42
OI-01019,ORD-00471,P024,1,999,999,113.89,885.11,515.48,515.48,24
OI-01020,ORD-00471,P050,1,649,649,42.19,606.81,345.92,345.92,16
OI-01021,ORD-00472,P027,1,849,849,118.86,730.14,525.96,525.96,31
OI-01022,ORD-00472,P035,1,1299,1299,142.89,1156.11,804.73,804.73,31
OI-01023,ORD-00473,P026,1,549,549,96.07,452.93,332.01,332.01,31
OI-01024,ORD-00473,P007,2,2199,4398,813.63,3584.37,1662.44,3324.88,84
OI-01025,ORD-00474,P012,1,1299,1299,233.82,1065.18,1005.43,1005.43,42
OI-01026,ORD-00474,P015,1,1399,1399,187.47,1211.53,705.1,705.1,24
OI-01027,ORD-00474,P023,1,999,999,123.88,875.12,503.5,503.5,24
OI-01028,ORD-00475,P010,2,2199,4398,703.68,3694.32,1622.86,3245.72,84
OI-01029,ORD-00475,P032,1,549,549,60.39,488.61,348.2,348.2,31
OI-01030,ORD-00476,P052,1,199,199,7.96,191.04,111.24,111.24,16
OI-01031,ORD-00476,P041,1,899,899,84.51,814.49,386.57,386.57,19
OI-01032,ORD-00477,P002,1,2199,2199,439.8,1759.2,1838.36,1838.36,42
OI-01033,ORD-00477,P056,1,449,449,6.74,442.26,250.99,250.99,16
OI-01034,ORD-00478,P029,2,849,1698,203.76,1494.24,500.91,1001.82,62
OI-01035,ORD-00478,P025,1,2299,2299,275.88,2023.12,1356.41,1356.41,31
OI-01036,ORD-00479,P014,1,1899,1899,282.95,1616.05,934.31,934.31,24
OI-01037,ORD-00479,P052,1,199,199,11.94,187.06,111.24,111.24,16
OI-01038,ORD-00480,P046,1,599,599,23.36,575.64,264.01,264.01,19
OI-01039,ORD-00480,P040,1,1199,1199,106.71,1092.29,554.24,554.24,19
OI-01040,ORD-00480,P031,1,2299,2299,344.85,1954.15,1424.23,1424.23,31
OI-01041,ORD-00481,P023,1,999,999,123.88,875.12,503.5,503.5,24
OI-01042,ORD-00481,P021,1,999,999,143.86,855.14,479.52,479.52,24
OI-01043,ORD-00482,P042,1,899,899,102.49,796.51,396.23,396.23,19
OI-01044,ORD-00482,P051,1,449,449,31.43,417.57,245.15,245.15,16
OI-01045,ORD-00483,P042,1,899,899,35.06,863.94,396.23,396.23,19
OI-01046,ORD-00483,P031,2,2299,4598,597.74,4000.26,1424.23,2848.46,62
OI-01047,ORD-00484,P058,1,649,649,35.7,613.3,345.92,345.92,16
OI-01048,ORD-00484,P033,2,2299,4598,735.68,3862.32,1356.41,2712.82,62
OI-01049,ORD-00485,P048,1,1199,1199,124.7,1074.3,554.24,554.24,19
OI-01050,ORD-00485,P010,2,2199,4398,857.61,3540.39,1622.86,3245.72,84
OI-01051,ORD-00486,P039,1,1199,1199,46.76,1152.24,541.35,541.35,19
OI-01052,ORD-00486,P024,1,999,999,143.86,855.14,515.48,515.48,24
OI-01053,ORD-00486,P039,2,1199,2398,165.46,2232.54,541.35,1082.7,38
OI-01054,ORD-00487,P024,1,999,999,103.9,895.1,515.48,515.48,24
OI-01055,ORD-00487,P014,1,1899,1899,216.49,1682.51,934.31,934.31,24
OI-01056,ORD-00488,P015,1,1399,1399,236.43,1162.57,705.1,705.1,24
OI-01057,ORD-00488,P049,1,649,649,45.43,603.57,337.48,337.48,16
OI-01058,ORD-00489,P025,2,2299,4598,643.72,3954.28,1356.41,2712.82,62
OI-01059,ORD-00489,P028,2,1299,2598,311.76,2286.24,823.89,1647.78,62
OI-01060,ORD-00490,P001,1,3499,3499,629.82,2869.18,2904.17,2904.17,42
OI-01061,ORD-00490,P035,1,1299,1299,181.86,1117.14,804.73,804.73,31
OI-01062,ORD-00491,P009,1,3499,3499,717.29,2781.71,2519.28,2519.28,42
OI-01063,ORD-00491,P018,1,1899,1899,339.92,1559.08,934.31,934.31,24
OI-01064,ORD-00492,P017,1,1899,1899,273.46,1625.54,911.52,911.52,24
OI-01065,ORD-00492,P045,2,599,1198,82.66,1115.34,257.57,515.14,38
OI-01066,ORD-00492,P025,1,2299,2299,298.87,2000.13,1356.41,1356.41,31
OI-01067,ORD-00493,P055,1,449,449,15.72,433.28,245.15,245.15,16
OI-01068,ORD-00493,P036,2,1299,2598,337.74,2260.26,823.89,1647.78,62
OI-01069,ORD-00494,P028,2,1299,2598,454.65,2143.35,823.89,1647.78,62
OI-01070,ORD-00494,P015,1,1399,1399,194.46,1204.54,705.1,705.1,24
OI-01071,ORD-00495,P054,1,299,299,10.47,288.53,159.37,159.37,16
OI-01072,ORD-00495,P005,1,1299,1299,207.84,1091.16,1109.35,1109.35,42
OI-01073,ORD-00496,P039,2,1199,2398,153.47,2244.53,541.35,1082.7,38
OI-01074,ORD-00496,P039,1,1199,1199,124.7,1074.3,541.35,541.35,19
OI-01075,ORD-00497,P003,1,4999,4999,999.8,3999.2,4209.16,4209.16,42
OI-01076,ORD-00497,P010,1,2199,2199,395.82,1803.18,1622.86,1622.86,42
OI-01077,ORD-00498,P041,1,899,899,53.04,845.96,386.57,386.57,19
OI-01078,ORD-00498,P002,1,2199,2199,373.83,1825.17,1838.36,1838.36,42
OI-01079,ORD-00498,P010,1,2199,2199,439.8,1759.2,1622.86,1622.86,42
OI-01080,ORD-00499,P029,1,849,849,157.06,691.94,500.91,500.91,31
OI-01081,ORD-00499,P022,1,699,699,118.13,580.87,343.91,343.91,24
OI-01082,ORD-00500,P031,1,2299,2299,298.87,2000.13,1424.23,1424.23,31
OI-01083,ORD-00500,P043,1,1199,1199,46.76,1152.24,541.35,541.35,19
OI-01084,ORD-00501,P029,1,849,849,110.37,738.63,500.91,500.91,31
OI-01085,ORD-00501,P047,1,349,349,31.06,317.94,157.57,157.57,19
OI-01086,ORD-00502,P029,1,849,849,157.06,691.94,500.91,500.91,31
OI-01087,ORD-00502,P039,1,1199,1199,100.72,1098.28,541.35,541.35,19
OI-01088,ORD-00503,P060,2,649,1298,71.39,1226.61,362.79,725.58,32
OI-01089,ORD-00503,P022,2,699,1398,145.39,1252.61,343.91,687.82,48
OI-01090,ORD-00504,P032,1,549,549,60.39,488.61,348.2,348.2,31
OI-01091,ORD-00504,P044,1,1199,1199,82.73,1116.27,554.24,554.24,19
OI-01092,ORD-00504,P047,1,349,349,20.59,328.41,157.57,157.57,19
OI-01093,ORD-00505,P009,1,3499,3499,717.29,2781.71,2519.28,2519.28,42
OI-01094,ORD-00505,P036,1,1299,1299,214.34,1084.66,823.89,823.89,31
OI-01095,ORD-00506,P033,1,2299,2299,298.87,2000.13,1356.41,1356.41,31
OI-01096,ORD-00506,P015,1,1399,1399,159.49,1239.51,705.1,705.1,24
OI-01097,ORD-00507,P002,2,2199,4398,747.66,3650.34,1838.36,3676.72,84
OI-01098,ORD-00507,P004,1,4999,4999,799.84,4199.16,4239.15,4239.15,42
OI-01099,ORD-00508,P030,1,849,849,131.59,717.41,513.43,513.43,31
OI-01100,ORD-00508,P021,1,999,999,168.83,830.17,479.52,479.52,24
OI-01101,ORD-00509,P012,2,1299,2598,493.62,2104.38,1005.43,2010.86,84
OI-01102,ORD-00509,P025,1,2299,2299,344.85,1954.15,1356.41,1356.41,31
OI-01103,ORD-00510,P031,1,2299,2299,344.85,1954.15,1424.23,1424.23,31
OI-01104,ORD-00510,P050,1,649,649,22.72,626.28,345.92,345.92,16
OI-01105,ORD-00510,P015,1,1399,1399,159.49,1239.51,705.1,705.1,24
OI-01106,ORD-00511,P020,1,1899,1899,320.93,1578.07,979.88,979.88,24
OI-01107,ORD-00511,P009,1,3499,3499,682.3,2816.7,2519.28,2519.28,42
OI-01108,ORD-00512,P051,1,449,449,24.7,424.3,245.15,245.15,16
OI-01109,ORD-00512,P004,1,4999,4999,999.8,3999.2,4239.15,4239.15,42
OI-01110,ORD-00513,P046,1,599,599,41.33,557.67,264.01,264.01,19
OI-01111,ORD-00513,P027,1,849,849,118.86,730.14,525.96,525.96,31
OI-01112,ORD-00514,P043,2,1199,2398,249.39,2148.61,541.35,1082.7,38
OI-01113,ORD-00514,P018,2,1899,3798,565.9,3232.1,934.31,1868.62,48
OI-01114,ORD-00515,P031,1,2299,2299,275.88,2023.12,1424.23,1424.23,31
OI-01115,ORD-00515,P041,1,899,899,53.04,845.96,386.57,386.57,19
OI-01116,ORD-00516,P035,1,1299,1299,168.87,1130.13,804.73,804.73,31
OI-01117,ORD-00516,P018,1,1899,1899,235.48,1663.52,934.31,934.31,24
OI-01118,ORD-00516,P006,1,3499,3499,594.83,2904.17,2582.26,2582.26,42
OI-01119,ORD-00517,P031,1,2299,2299,356.34,1942.66,1424.23,1424.23,31
OI-01120,ORD-00517,P004,1,4999,4999,1074.79,3924.21,4239.15,4239.15,42
OI-01121,ORD-00518,P022,1,699,699,100.66,598.34,343.91,343.91,24
OI-01122,ORD-00518,P036,1,1299,1299,168.87,1130.13,823.89,823.89,31
OI-01123,ORD-00519,P019,1,1399,1399,159.49,1239.51,705.1,705.1,24
OI-01124,ORD-00519,P009,1,3499,3499,594.83,2904.17,2519.28,2519.28,42
OI-01125,ORD-00520,P039,1,1199,1199,136.69,1062.31,541.35,541.35,19
OI-01126,ORD-00520,P023,1,999,999,138.86,860.14,503.5,503.5,24
OI-01127,ORD-00521,P004,1,4999,4999,949.81,4049.19,4239.15,4239.15,42
OI-01128,ORD-00521,P018,2,1899,3798,470.95,3327.05,934.31,1868.62,48
OI-01129,ORD-00522,P039,1,1199,1199,46.76,1152.24,541.35,541.35,19
OI-01130,ORD-00522,P060,1,649,649,29.21,619.79,362.79,362.79,16
OI-01131,ORD-00522,P019,1,1399,1399,159.49,1239.51,705.1,705.1,24
OI-01132,ORD-00523,P020,1,1899,1899,320.93,1578.07,979.88,979.88,24
OI-01133,ORD-00523,P010,1,2199,2199,494.77,1704.23,1622.86,1622.86,42
OI-01134,ORD-00524,P002,1,2199,2199,351.84,1847.16,1838.36,1838.36,42
OI-01135,ORD-00524,P034,1,849,849,127.35,721.65,513.43,513.43,31
OI-01136,ORD-00525,P015,2,1399,2798,318.97,2479.03,705.1,1410.2,48
OI-01137,ORD-00525,P050,2,649,1298,19.47,1278.53,345.92,691.84,32
OI-01138,ORD-00526,P008,1,3499,3499,962.23,2536.77,2708.23,2708.23,42
OI-01139,ORD-00526,P044,1,1199,1199,109.11,1089.89,554.24,554.24,19
OI-01140,ORD-00527,P045,1,599,599,51.51,547.49,257.57,257.57,19
OI-01141,ORD-00527,P048,1,1199,1199,55.15,1143.85,554.24,554.24,19
OI-01142,ORD-00528,P037,1,349,349,16.05,332.95,150.07,150.07,19
OI-01143,ORD-00528,P024,1,999,999,165.83,833.17,515.48,515.48,24
OI-01144,ORD-00528,P034,1,849,849,135.84,713.16,513.43,513.43,31
OI-01145,ORD-00529,P023,1,999,999,190.81,808.19,503.5,503.5,24
OI-01146,ORD-00529,P037,2,349,698,49.56,648.44,150.07,300.14,38
OI-01147,ORD-00530,P031,1,2299,2299,321.86,1977.14,1424.23,1424.23,31
OI-01148,ORD-00530,P007,2,2199,4398,1099.5,3298.5,1662.44,3324.88,84
OI-01149,ORD-00531,P024,1,999,999,175.82,823.18,515.48,515.48,24
OI-01150,ORD-00531,P050,2,649,1298,64.9,1233.1,345.92,691.84,32
OI-01151,ORD-00532,P022,1,699,699,119.53,579.47,343.91,343.91,24
OI-01152,ORD-00532,P043,1,1199,1199,121.1,1077.9,541.35,541.35,19
OI-01153,ORD-00533,P015,1,1399,1399,176.27,1222.73,705.1,705.1,24
OI-01154,ORD-00533,P038,1,599,599,39.53,559.47,264.01,264.01,19
OI-01155,ORD-00534,P037,1,349,349,33.5,315.5,150.07,150.07,19
OI-01156,ORD-00534,P041,1,899,899,59.33,839.67,386.57,386.57,19
OI-01157,ORD-00534,P031,1,2299,2299,367.84,1931.16,1424.23,1424.23,31
OI-01158,ORD-00535,P055,1,449,449,38.17,410.83,245.15,245.15,16
OI-01159,ORD-00535,P010,1,2199,2199,538.75,1660.25,1622.86,1622.86,42
OI-01160,ORD-00536,P050,2,649,1298,51.92,1246.08,345.92,691.84,32
OI-01161,ORD-00536,P050,1,649,649,19.47,629.53,345.92,345.92,16
OI-01162,ORD-00537,P019,1,1399,1399,211.25,1187.75,705.1,705.1,24
OI-01163,ORD-00537,P003,1,4999,4999,1174.77,3824.23,4209.16,4209.16,42
OI-01164,ORD-00538,P055,1,449,449,31.43,417.57,245.15,245.15,16
OI-01165,ORD-00538,P035,1,1299,1299,246.81,1052.19,804.73,804.73,31
OI-01166,ORD-00539,P022,1,699,699,102.05,596.95,343.91,343.91,24
OI-01167,ORD-00539,P010,1,2199,2199,483.78,1715.22,1622.86,1622.86,42
OI-01168,ORD-00540,P047,1,349,349,42.23,306.77,157.57,157.57,19
OI-01169,ORD-00540,P045,1,599,599,48.52,550.48,257.57,257.57,19
OI-01170,ORD-00540,P050,1,649,649,48.67,600.33,345.92,345.92,16
OI-01171,ORD-00541,P040,1,1199,1199,115.1,1083.9,554.24,554.24,19
OI-01172,ORD-00541,P004,1,4999,4999,1049.79,3949.21,4239.15,4239.15,42
OI-01173,ORD-00542,P049,2,649,1298,64.9,1233.1,337.48,674.96,32
OI-01174,ORD-00542,P006,1,3499,3499,839.76,2659.24,2582.26,2582.26,42
OI-01175,ORD-00543,P013,1,999,999,150.85,848.15,479.52,479.52,24
OI-01176,ORD-00543,P003,1,4999,4999,1174.77,3824.23,4209.16,4209.16,42
OI-01177,ORD-00544,P003,1,4999,4999,1199.76,3799.24,4209.16,4209.16,42
OI-01178,ORD-00544,P058,1,649,649,32.45,616.55,345.92,345.92,16
OI-01179,ORD-00545,P021,1,999,999,135.86,863.14,479.52,479.52,24
OI-01180,ORD-00545,P017,2,1899,3798,554.51,3243.49,911.52,1823.04,48
OI-01181,ORD-00546,P048,1,1199,1199,97.12,1101.88,554.24,554.24,19
OI-01182,ORD-00546,P014,1,1899,1899,343.72,1555.28,934.31,934.31,24
OI-01183,ORD-00546,P040,1,1199,1199,145.08,1053.92,554.24,554.24,19
OI-01184,ORD-00547,P044,2,1199,2398,158.27,2239.73,554.24,1108.48,38
OI-01185,ORD-00547,P016,2,1399,2798,408.51,2389.49,721.88,1443.76,48
OI-01186,ORD-00548,P050,1,649,649,25.96,623.04,345.92,345.92,16
OI-01187,ORD-00548,P032,1,549,549,104.31,444.69,348.2,348.2,31
OI-01188,ORD-00549,P010,1,2199,2199,538.75,1660.25,1622.86,1622.86,42
OI-01189,ORD-00549,P014,1,1899,1899,305.74,1593.26,934.31,934.31,24
OI-01190,ORD-00550,P043,1,1199,1199,67.14,1131.86,541.35,541.35,19
OI-01191,ORD-00550,P018,1,1899,1899,315.23,1583.77,934.31,934.31,24
OI-01192,ORD-00551,P044,2,1199,2398,206.23,2191.77,554.24,1108.48,38
OI-01193,ORD-00551,P001,2,3499,6998,1539.56,5458.44,2904.17,5808.34,84
OI-01194,ORD-00552,P005,1,1299,1299,331.25,967.75,1109.35,1109.35,42
OI-01195,ORD-00552,P012,1,1299,1299,331.25,967.75,1005.43,1005.43,42
OI-01196,ORD-00552,P053,1,299,299,19.44,279.56,155.48,155.48,16
OI-01197,ORD-00553,P039,2,1199,2398,182.25,2215.75,541.35,1082.7,38
OI-01198,ORD-00553,P044,1,1199,1199,91.12,1107.88,554.24,554.24,19
OI-01199,ORD-00554,P059,2,449,898,26.94,871.06,245.15,490.3,32
OI-01200,ORD-00554,P009,1,3499,3499,804.77,2694.23,2519.28,2519.28,42
OI-01201,ORD-00555,P014,1,1899,1899,362.71,1536.29,934.31,934.31,24
OI-01202,ORD-00555,P050,1,649,649,35.7,613.3,345.92,345.92,16
OI-01203,ORD-00556,P022,2,699,1398,246.05,1151.95,343.91,687.82,48
OI-01204,ORD-00556,P025,2,2299,4598,689.7,3908.3,1356.41,2712.82,62
OI-01205,ORD-00557,P037,2,349,698,53.05,644.95,150.07,300.14,38
OI-01206,ORD-00557,P002,1,2199,2199,571.74,1627.26,1838.36,1838.36,42
OI-01207,ORD-00558,P056,1,449,449,29.19,419.81,250.99,250.99,16
OI-01208,ORD-00558,P031,1,2299,2299,471.29,1827.71,1424.23,1424.23,31
OI-01209,ORD-00558,P010,1,2199,2199,626.72,1572.28,1622.86,1622.86,42
OI-01210,ORD-00559,P038,1,599,599,57.5,541.5,264.01,264.01,19
OI-01211,ORD-00559,P045,1,599,599,51.51,547.49,257.57,257.57,19
OI-01212,ORD-00560,P027,2,849,1698,305.64,1392.36,525.96,1051.92,62
OI-01213,ORD-00560,P005,1,1299,1299,285.78,1013.22,1109.35,1109.35,42
OI-01214,ORD-00561,P017,2,1899,3798,611.48,3186.52,911.52,1823.04,48
OI-01215,ORD-00561,P042,1,899,899,90.8,808.2,396.23,396.23,19
OI-01216,ORD-00562,P014,1,1899,1899,277.25,1621.75,934.31,934.31,24
OI-01217,ORD-00562,P045,1,599,599,51.51,547.49,257.57,257.57,19
OI-01218,ORD-00563,P021,2,999,1998,291.71,1706.29,479.52,959.04,48
OI-01219,ORD-00563,P019,1,1399,1399,246.22,1152.78,705.1,705.1,24
OI-01220,ORD-00564,P006,1,3499,3499,822.27,2676.73,2582.26,2582.26,42
OI-01221,ORD-00564,P023,2,999,1998,321.68,1676.32,503.5,1007,48
OI-01222,ORD-00564,P036,2,1299,2598,454.65,2143.35,823.89,1647.78,62
OI-01223,ORD-00565,P011,1,1299,1299,298.77,1000.23,982.04,982.04,42
OI-01224,ORD-00565,P053,2,299,598,17.94,580.06,155.48,310.96,32
OI-01225,ORD-00566,P039,1,1199,1199,115.1,1083.9,541.35,541.35,19
OI-01226,ORD-00566,P050,1,649,649,45.43,603.57,345.92,345.92,16
OI-01227,ORD-00567,P033,1,2299,2299,379.34,1919.66,1356.41,1356.41,31
OI-01228,ORD-00567,P055,1,449,449,42.66,406.34,245.15,245.15,16
OI-01229,ORD-00568,P052,1,199,199,9.95,189.05,111.24,111.24,16
OI-01230,ORD-00568,P009,1,3499,3499,734.79,2764.21,2519.28,2519.28,42
OI-01231,ORD-00569,P003,2,4999,9998,2599.48,7398.52,4209.16,8418.32,84
OI-01232,ORD-00569,P031,1,2299,2299,321.86,1977.14,1424.23,1424.23,31
OI-01233,ORD-00570,P053,1,299,299,16.45,282.55,155.48,155.48,16
OI-01234,ORD-00570,P042,2,899,1798,217.56,1580.44,396.23,792.46,38
OI-01235,ORD-00570,P047,1,349,349,24.78,324.22,157.57,157.57,19
OI-01236,ORD-00571,P024,2,999,1998,271.73,1726.27,515.48,1030.96,48
OI-01237,ORD-00571,P044,1,1199,1199,79.13,1119.87,554.24,554.24,19
OI-01238,ORD-00572,P048,1,1199,1199,91.12,1107.88,554.24,554.24,19
OI-01239,ORD-00572,P001,1,3499,3499,804.77,2694.23,2904.17,2904.17,42
OI-01240,ORD-00573,P018,1,1899,1899,286.75,1612.25,934.31,934.31,24
OI-01241,ORD-00573,P009,1,3499,3499,927.24,2571.76,2519.28,2519.28,42
OI-01242,ORD-00574,P004,1,4999,4999,1099.78,3899.22,4239.15,4239.15,42
OI-01243,ORD-00574,P002,1,2199,2199,505.77,1693.23,1838.36,1838.36,42
OI-01244,ORD-00575,P025,1,2299,2299,413.82,1885.18,1356.41,1356.41,31
OI-01245,ORD-00575,P057,1,649,649,12.98,636.02,337.48,337.48,16
OI-01246,ORD-00576,P003,1,4999,4999,1174.77,3824.23,4209.16,4209.16,42
OI-01247,ORD-00576,P016,1,1399,1399,281.2,1117.8,721.88,721.88,24
OI-01248,ORD-00576,P053,1,299,299,25.42,273.58,155.48,155.48,16
OI-01249,ORD-00577,P015,1,1399,1399,246.22,1152.78,705.1,705.1,24
OI-01250,ORD-00577,P011,1,1299,1299,298.77,1000.23,982.04,982.04,42
OI-01251,ORD-00578,P004,1,4999,4999,1374.73,3624.27,4239.15,4239.15,42
OI-01252,ORD-00578,P017,1,1899,1899,343.72,1555.28,911.52,911.52,24
OI-01253,ORD-00579,P008,1,3499,3499,874.75,2624.25,2708.23,2708.23,42
OI-01254,ORD-00579,P056,1,449,449,22.45,426.55,250.99,250.99,16
OI-01255,ORD-00580,P040,1,1199,1199,103.11,1095.89,554.24,554.24,19
OI-01256,ORD-00580,P010,2,2199,4398,1011.54,3386.46,1622.86,3245.72,84
OI-01257,ORD-00581,P026,1,549,549,96.07,452.93,332.01,332.01,31
OI-01258,ORD-00581,P018,2,1899,3798,649.46,3148.54,934.31,1868.62,48
OI-01259,ORD-00582,P008,1,3499,3499,909.74,2589.26,2708.23,2708.23,42
OI-01260,ORD-00582,P002,2,2199,4398,1099.5,3298.5,1838.36,3676.72,84
OI-01261,ORD-00582,P021,1,999,999,165.83,833.17,479.52,479.52,24
OI-01262,ORD-00583,P001,1,3499,3499,734.79,2764.21,2904.17,2904.17,42
OI-01263,ORD-00583,P041,1,899,899,68.32,830.68,386.57,386.57,19
OI-01264,ORD-00584,P032,1,549,549,96.07,452.93,348.2,348.2,31
OI-01265,ORD-00584,P050,1,649,649,61.66,587.34,345.92,345.92,16
OI-01266,ORD-00585,P008,1,3499,3499,909.74,2589.26,2708.23,2708.23,42
OI-01267,ORD-00585,P050,1,649,649,25.96,623.04,345.92,345.92,16
OI-01268,ORD-00586,P006,1,3499,3499,769.78,2729.22,2582.26,2582.26,42
OI-01269,ORD-00586,P006,1,3499,3499,769.78,2729.22,2582.26,2582.26,42
OI-01270,ORD-00587,P054,1,299,299,16.45,282.55,159.37,159.37,16
OI-01271,ORD-00587,P053,2,299,598,56.81,541.19,155.48,310.96,32
OI-01272,ORD-00588,P007,1,2199,2199,571.74,1627.26,1662.44,1662.44,42
OI-01273,ORD-00588,P040,1,1199,1199,115.1,1083.9,554.24,554.24,19
OI-01274,ORD-00588,P053,2,299,598,41.86,556.14,155.48,310.96,32
OI-01275,ORD-00589,P004,1,4999,4999,1299.74,3699.26,4239.15,4239.15,42
OI-01276,ORD-00589,P001,1,3499,3499,769.78,2729.22,2904.17,2904.17,42
OI-01277,ORD-00590,P047,1,349,349,24.78,324.22,157.57,157.57,19
OI-01278,ORD-00590,P049,1,649,649,42.19,606.81,337.48,337.48,16
OI-01279,ORD-00591,P041,1,899,899,86.3,812.7,386.57,386.57,19
OI-01280,ORD-00591,P029,1,849,849,127.35,721.65,500.91,500.91,31
OI-01281,ORD-00592,P018,1,1899,1899,334.22,1564.78,934.31,934.31,24
OI-01282,ORD-00592,P016,1,1399,1399,232.23,1166.77,721.88,721.88,24
OI-01283,ORD-00593,P002,1,2199,2199,604.73,1594.27,1838.36,1838.36,42
OI-01284,ORD-00593,P022,2,699,1398,281,1117,343.91,687.82,48
OI-01285,ORD-00594,P048,2,1199,2398,110.31,2287.69,554.24,1108.48,38
OI-01286,ORD-00594,P052,2,199,398,23.88,374.12,111.24,222.48,32
OI-01287,ORD-00594,P045,2,599,1198,91.05,1106.95,257.57,515.14,38
OI-01288,ORD-00595,P044,1,1199,1199,55.15,1143.85,554.24,554.24,19
OI-01289,ORD-00595,P004,1,4999,4999,1049.79,3949.21,4239.15,4239.15,42
OI-01290,ORD-00596,P012,1,1299,1299,344.24,954.76,1005.43,1005.43,42
OI-01291,ORD-00596,P015,1,1399,1399,281.2,1117.8,705.1,705.1,24
OI-01292,ORD-00597,P012,2,1299,2598,623.52,1974.48,1005.43,2010.86,84
OI-01293,ORD-00597,P046,1,599,599,51.51,547.49,264.01,264.01,19
OI-01294,ORD-00598,P033,2,2299,4598,643.72,3954.28,1356.41,2712.82,62
OI-01295,ORD-00598,P035,2,1299,2598,363.72,2234.28,804.73,1609.46,62
OI-01296,ORD-00599,P010,1,2199,2199,516.76,1682.24,1622.86,1622.86,42
OI-01297,ORD-00599,P051,1,449,449,24.7,424.3,245.15,245.15,16
OI-01298,ORD-00600,P012,1,1299,1299,272.79,1026.21,1005.43,1005.43,42
OI-01299,ORD-00600,P051,1,449,449,26.94,422.06,245.15,245.15,16
OI-01300,ORD-00600,P040,1,1199,1199,67.14,1131.86,554.24,554.24,19
OI-01301,ORD-00601,P020,1,1899,1899,258.26,1640.74,979.88,979.88,24
OI-01302,ORD-00601,P025,1,2299,2299,367.84,1931.16,1356.41,1356.41,31
OI-01303,ORD-00602,P035,2,1299,2598,428.67,2169.33,804.73,1609.46,62
OI-01304,ORD-00602,P016,2,1399,2798,506.44,2291.56,721.88,1443.76,48
OI-01305,ORD-00603,P039,2,1199,2398,230.21,2167.79,541.35,1082.7,38
OI-01306,ORD-00603,P053,2,299,598,41.86,556.14,155.48,310.96,32
OI-01307,ORD-00604,P009,1,3499,3499,839.76,2659.24,2519.28,2519.28,42
OI-01308,ORD-00604,P022,2,699,1398,246.05,1151.95,343.91,687.82,48
OI-01309,ORD-00605,P015,1,1399,1399,281.2,1117.8,705.1,705.1,24
